t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz
0.274000,0.822939,0.262867,0.000000,0.887294,0.000000,0.000000,0.461204,1.216020,-0.174439,0.000000,0.000000,0.000000,97.915992
0.274500,0.824155,0.262690,0.000000,0.863666,0.000000,0.000000,0.504065,1.215931,-0.179269,0.000000,0.000000,0.000000,97.915312
0.275000,0.825371,0.262509,0.000000,0.837968,0.000000,0.000000,0.545719,1.215842,-0.184099,0.000000,0.000000,0.000000,97.914632
0.275500,0.826587,0.262322,0.000000,0.810264,0.000000,0.000000,0.586065,1.215753,-0.188927,0.000000,0.000000,0.000000,97.913952
0.276000,0.827802,0.262131,0.000000,0.780619,0.000000,0.000000,0.625008,1.215665,-0.193756,0.000000,0.000000,0.000000,97.913272
0.276500,0.829018,0.261935,0.000000,0.749104,0.000000,0.000000,0.662453,1.215576,-0.198584,0.000000,0.000000,0.000000,97.912592
0.277000,0.830233,0.261734,0.000000,0.715795,0.000000,0.000000,0.698311,1.215488,-0.203412,0.000000,0.000000,0.000000,97.911912
0.277500,0.831449,0.261528,0.000000,0.680772,0.000000,0.000000,0.732496,1.215400,-0.208239,0.000000,0.000000,0.000000,97.911232
0.278000,0.832664,0.261317,0.000000,0.644118,0.000000,0.000000,0.764926,1.215313,-0.213066,0.000000,0.000000,0.000000,97.910552
0.278500,0.833880,0.261102,0.000000,0.605922,0.000000,0.000000,0.795524,1.215225,-0.217893,0.000000,0.000000,0.000000,97.909872
0.279000,0.835095,0.260881,0.000000,0.566275,0.000000,0.000000,0.824216,1.215138,-0.222719,0.000000,0.000000,0.000000,97.909192
0.279500,0.836310,0.260656,0.000000,0.525272,0.000000,0.000000,0.850934,1.215051,-0.227545,0.000000,0.000000,0.000000,97.908513
0.280000,0.837525,0.260426,0.000000,0.483012,0.000000,0.000000,0.875614,1.214964,-0.232370,0.000000,0.000000,0.000000,97.907833
0.280500,0.838740,0.260191,0.000000,0.439594,0.000000,0.000000,0.898196,1.214877,-0.237195,0.000000,0.000000,0.000000,97.907153
0.281000,0.839955,0.259952,0.000000,0.395124,0.000000,0.000000,0.918628,1.214790,-0.242020,0.000000,0.000000,0.000000,97.906473
0.281500,0.841169,0.259707,0.000000,0.349709,0.000000,0.000000,0.936859,1.214704,-0.246844,0.000000,0.000000,0.000000,97.905793
0.282000,0.842384,0.259458,0.000000,0.303455,0.000000,0.000000,0.952846,1.214617,-0.251668,0.000000,0.000000,0.000000,97.905113
0.282500,0.843599,0.259204,0.000000,0.256476,0.000000,0.000000,0.966551,1.214531,-0.256492,0.000000,0.000000,0.000000,97.904433
0.283000,0.844813,0.258945,0.000000,0.208882,0.000000,0.000000,0.977941,1.214445,-0.261315,0.000000,0.000000,0.000000,97.903753
0.283500,0.846027,0.258681,0.000000,0.160789,0.000000,0.000000,0.986989,1.214360,-0.266137,0.000000,0.000000,0.000000,97.903073
0.284000,0.847242,0.258413,0.000000,0.112311,0.000000,0.000000,0.993673,1.214274,-0.270959,0.000000,0.000000,0.000000,97.902393
0.284500,0.848456,0.258139,0.000000,0.063564,0.000000,0.000000,0.997978,1.214189,-0.275781,0.000000,0.000000,0.000000,97.901714
0.285000,0.849670,0.257861,0.000000,0.014666,0.000000,0.000000,0.999892,1.214103,-0.280603,0.000000,0.000000,0.000000,97.901034
0.285500,0.850884,0.257578,0.000000,-0.034267,0.000000,0.000000,0.999413,1.214018,-0.285424,0.000000,0.000000,0.000000,97.900354
0.286000,0.852098,0.257290,0.000000,-0.083118,0.000000,0.000000,0.996540,1.213933,-0.290244,0.000000,0.000000,0.000000,97.899674
0.286500,0.853312,0.256998,0.000000,-0.131770,0.000000,0.000000,0.991280,1.213849,-0.295064,0.000000,0.000000,0.000000,97.898994
0.287000,0.854526,0.256700,0.000000,-0.180106,0.000000,0.000000,0.983647,1.213764,-0.299884,0.000000,0.000000,0.000000,97.898314
0.287500,0.855740,0.256398,0.000000,-0.228010,0.000000,0.000000,0.973659,1.213680,-0.304703,0.000000,0.000000,0.000000,97.897634
0.288000,0.856953,0.256091,0.000000,-0.275367,0.000000,0.000000,0.961339,1.213596,-0.309522,0.000000,0.000000,0.000000,97.896955
0.288500,0.858167,0.255779,0.000000,-0.322066,0.000000,0.000000,0.946717,1.213511,-0.314341,0.000000,0.000000,0.000000,97.896275
0.289000,0.859380,0.255462,0.000000,-0.367992,0.000000,0.000000,0.929829,1.213428,-0.319159,0.000000,0.000000,0.000000,97.895595
0.289500,0.860594,0.255141,0.000000,-0.413037,0.000000,0.000000,0.910714,1.213344,-0.323977,0.000000,0.000000,0.000000,97.894915
0.290000,0.861807,0.254814,0.000000,-0.457093,0.000000,0.000000,0.889419,1.213260,-0.328794,0.000000,0.000000,0.000000,97.894235
0.290500,0.863020,0.254483,0.000000,-0.500054,0.000000,0.000000,0.865994,1.213177,-0.333611,0.000000,0.000000,0.000000,97.893555
0.291000,0.864233,0.254147,0.000000,-0.541818,0.000000,0.000000,0.840496,1.213093,-0.338427,0.000000,0.000000,0.000000,97.892876
0.291500,0.865446,0.253806,0.000000,-0.582283,0.000000,0.000000,0.812986,1.213010,-0.343243,0.000000,0.000000,0.000000,97.892196
0.292000,0.866659,0.253461,0.000000,-0.621355,0.000000,0.000000,0.783529,1.212927,-0.348059,0.000000,0.000000,0.000000,97.891516
0.292500,0.867872,0.253110,0.000000,-0.658938,0.000000,0.000000,0.752197,1.212845,-0.352874,0.000000,0.000000,0.000000,97.890836
0.293000,0.869085,0.252755,0.000000,-0.694944,0.000000,0.000000,0.719064,1.212762,-0.357689,0.000000,0.000000,0.000000,97.890156
0.293500,0.870298,0.252395,0.000000,-0.729286,0.000000,0.000000,0.684209,1.212679,-0.362503,0.000000,0.000000,0.000000,97.889477
0.294000,0.871510,0.252030,0.000000,-0.761881,0.000000,0.000000,0.647717,1.212597,-0.367317,0.000000,0.000000,0.000000,97.888797
0.294500,0.872723,0.251660,0.000000,-0.792652,0.000000,0.000000,0.609675,1.212515,-0.372130,0.000000,0.000000,0.000000,97.888117
0.295000,0.873935,0.251286,0.000000,-0.821525,0.000000,0.000000,0.570172,1.212433,-0.376943,0.000000,0.000000,0.000000,97.887437
0.295500,0.875148,0.250906,0.000000,-0.848431,0.000000,0.000000,0.529306,1.212351,-0.381756,0.000000,0.000000,0.000000,97.886757
0.296000,0.876360,0.250522,0.000000,-0.873306,0.000000,0.000000,0.487172,1.212269,-0.386568,0.000000,0.000000,0.000000,97.886078
0.296500,0.877572,0.250133,0.000000,-0.896090,0.000000,0.000000,0.443872,1.212187,-0.391380,0.000000,0.000000,0.000000,97.885398
0.297000,0.878784,0.249739,0.000000,-0.916729,0.000000,0.000000,0.399510,1.212106,-0.396191,0.000000,0.000000,0.000000,97.884718
0.297500,0.879997,0.249341,0.000000,-0.935173,0.000000,0.000000,0.354192,1.212024,-0.401002,0.000000,0.000000,0.000000,97.884038
0.298000,0.881209,0.248937,0.000000,-0.951378,0.000000,0.000000,0.308027,1.211943,-0.405813,0.000000,0.000000,0.000000,97.883359
0.298500,0.882420,0.248529,0.000000,-0.965305,0.000000,0.000000,0.261124,1.211862,-0.410623,0.000000,0.000000,0.000000,97.882679
0.299000,0.883632,0.248116,0.000000,-0.976922,0.000000,0.000000,0.213597,1.211781,-0.415432,0.000000,0.000000,0.000000,97.881999
0.299500,0.884844,0.247698,0.000000,-0.986200,0.000000,0.000000,0.165558,1.211700,-0.420241,0.000000,0.000000,0.000000,97.881319
0.300000,0.886056,0.247276,0.000000,-0.993117,0.000000,0.000000,0.117124,1.211619,-0.425050,0.000000,0.000000,0.000000,97.880640
0.300500,0.887267,0.246848,0.000000,-0.997657,0.000000,0.000000,0.068409,1.211538,-0.429858,0.000000,0.000000,0.000000,97.879960
0.301000,0.888479,0.246416,0.000000,-0.999809,0.000000,0.000000,0.019532,1.211458,-0.434666,0.000000,0.000000,0.000000,97.879280
0.301500,0.889690,0.245979,0.000000,-0.999568,0.000000,0.000000,-0.029393,1.211378,-0.439473,0.000000,0.000000,0.000000,97.878601
0.302000,0.890901,0.245537,0.000000,-0.996934,0.000000,0.000000,-0.078246,1.211297,-0.444280,0.000000,0.000000,0.000000,97.877921
0.302500,0.892113,0.245090,0.000000,-0.991914,0.000000,0.000000,-0.126912,1.211217,-0.449087,0.000000,0.000000,0.000000,97.877241
0.303000,0.893324,0.244639,0.000000,-0.984520,0.000000,0.000000,-0.175274,1.211137,-0.453893,0.000000,0.000000,0.000000,97.876561
0.303500,0.894535,0.244182,0.000000,-0.974769,0.000000,0.000000,-0.223216,1.211057,-0.458698,0.000000,0.000000,0.000000,97.875882
0.304000,0.895746,0.243721,0.000000,-0.962685,0.000000,0.000000,-0.270623,1.210978,-0.463504,0.000000,0.000000,0.000000,97.875202
0.304500,0.896957,0.243255,0.000000,-0.948298,0.000000,0.000000,-0.317383,1.210898,-0.468308,0.000000,0.000000,0.000000,97.874522
0.305000,0.898168,0.242785,0.000000,-0.931640,0.000000,0.000000,-0.363382,1.210818,-0.473112,0.000000,0.000000,0.000000,97.873843
0.305500,0.899379,0.242309,0.000000,-0.912753,0.000000,0.000000,-0.408511,1.210739,-0.477916,0.000000,0.000000,0.000000,97.873163
0.306000,0.900589,0.241829,0.000000,-0.891682,0.000000,0.000000,-0.452662,1.210660,-0.482719,0.000000,0.000000,0.000000,97.872483
0.306500,0.901800,0.241344,0.000000,-0.868477,0.000000,0.000000,-0.495730,1.210580,-0.487522,0.000000,0.000000,0.000000,97.871804
0.307000,0.903010,0.240854,0.000000,-0.843193,0.000000,0.000000,-0.537611,1.210501,-0.492325,0.000000,0.000000,0.000000,97.871124
0.307500,0.904221,0.240359,0.000000,-0.815892,0.000000,0.000000,-0.578205,1.210422,-0.497127,0.000000,0.000000,0.000000,97.870444
0.308000,0.905431,0.239860,0.000000,-0.786638,0.000000,0.000000,-0.617415,1.210344,-0.501928,0.000000,0.000000,0.000000,97.869765
0.308500,0.906642,0.239355,0.000000,-0.755501,0.000000,0.000000,-0.655147,1.210265,-0.506729,0.000000,0.000000,0.000000,97.869085
0.309000,0.907852,0.238846,0.000000,-0.722557,0.000000,0.000000,-0.691311,1.210186,-0.511530,0.000000,0.000000,0.000000,97.868405
0.309500,0.909062,0.238332,0.000000,-0.687884,0.000000,0.000000,-0.725820,1.210108,-0.516330,0.000000,0.000000,0.000000,97.867726
0.310000,0.910272,0.237813,0.000000,-0.651566,0.000000,0.000000,-0.758592,1.210029,-0.521129,0.000000,0.000000,0.000000,97.867046
0.310500,0.911482,0.237290,0.000000,-0.613688,0.000000,0.000000,-0.789549,1.209951,-0.525928,0.000000,0.000000,0.000000,97.866366
0.311000,0.912692,0.236762,0.000000,-0.574342,0.000000,0.000000,-0.818616,1.209873,-0.530727,0.000000,0.000000,0.000000,97.865687
0.311500,0.913902,0.236228,0.000000,-0.533621,0.000000,0.000000,-0.845724,1.209795,-0.535525,0.000000,0.000000,0.000000,97.865007
0.312000,0.915112,0.235691,0.000000,-0.491624,0.000000,0.000000,-0.870807,1.209717,-0.540323,0.000000,0.000000,0.000000,97.864328
0.312500,0.916321,0.235148,0.000000,-0.448451,0.000000,0.000000,-0.893807,1.209639,-0.545120,0.000000,0.000000,0.000000,97.863648
0.313000,0.917531,0.234600,0.000000,-0.404205,0.000000,0.000000,-0.914668,1.209561,-0.549917,0.000000,0.000000,0.000000,97.862968
0.313500,0.918740,0.234048,0.000000,-0.358993,0.000000,0.000000,-0.933340,1.209483,-0.554713,0.000000,0.000000,0.000000,97.862289
0.314000,0.919950,0.233491,0.000000,-0.312921,0.000000,0.000000,-0.949779,1.209405,-0.559509,0.000000,0.000000,0.000000,97.861609
0.314500,0.921159,0.232929,0.000000,-0.266101,0.000000,0.000000,-0.963945,1.209328,-0.564304,0.000000,0.000000,0.000000,97.860930
0.315000,0.922368,0.232362,0.000000,-0.218645,0.000000,0.000000,-0.975804,1.209250,-0.569099,0.000000,0.000000,0.000000,97.860250
0.315500,0.923578,0.231791,0.000000,-0.170666,0.000000,0.000000,-0.985329,1.209173,-0.573893,0.000000,0.000000,0.000000,97.859570
0.316000,0.924787,0.231214,0.000000,-0.122279,0.000000,0.000000,-0.992496,1.209096,-0.578687,0.000000,0.000000,0.000000,97.858891
0.316500,0.925996,0.230633,0.000000,-0.073600,0.000000,0.000000,-0.997288,1.209019,-0.583480,0.000000,0.000000,0.000000,97.858211
0.317000,0.927205,0.230048,0.000000,-0.024744,0.000000,0.000000,-0.999694,1.208941,-0.588273,0.000000,0.000000,0.000000,97.857532
0.317500,0.928414,0.229457,0.000000,0.024169,0.000000,0.000000,-0.999708,1.208864,-0.593065,0.000000,0.000000,0.000000,97.856852
0.318000,0.929623,0.228861,0.000000,0.073025,0.000000,0.000000,-0.997330,1.208788,-0.597857,0.000000,0.000000,0.000000,97.856173
0.318500,0.930831,0.228261,0.000000,0.121706,0.000000,0.000000,-0.992566,1.208711,-0.602648,0.000000,0.000000,0.000000,97.855493
0.319000,0.932040,0.227656,0.000000,0.170095,0.000000,0.000000,-0.985428,1.208634,-0.607439,0.000000,0.000000,0.000000,97.854813
0.319500,0.933249,0.227046,0.000000,0.218077,0.000000,0.000000,-0.975932,1.208557,-0.612229,0.000000,0.000000,0.000000,97.854134
0.320000,0.934457,0.226432,0.000000,0.265537,0.000000,0.000000,-0.964101,1.208481,-0.617019,0.000000,0.000000,0.000000,97.853454
0.320500,0.935666,0.225812,0.000000,0.312361,0.000000,0.000000,-0.949963,1.208404,-0.621808,0.000000,0.000000,0.000000,97.852775
0.321000,0.936874,0.225188,0.000000,0.358438,0.000000,0.000000,-0.933554,1.208328,-0.626597,0.000000,0.000000,0.000000,97.852095
0.321500,0.938082,0.224559,0.000000,0.403657,0.000000,0.000000,-0.914910,1.208251,-0.631386,0.000000,0.000000,0.000000,97.851416
0.322000,0.939290,0.223925,0.000000,0.447910,0.000000,0.000000,-0.894079,1.208175,-0.636173,0.000000,0.000000,0.000000,97.850736
0.322500,0.940499,0.223287,0.000000,0.491091,0.000000,0.000000,-0.871108,1.208099,-0.640961,0.000000,0.000000,0.000000,97.850057
0.323000,0.941707,0.222643,0.000000,0.533097,0.000000,0.000000,-0.846054,1.208023,-0.645747,0.000000,0.000000,0.000000,97.849377
0.323500,0.942915,0.221995,0.000000,0.573827,0.000000,0.000000,-0.818976,1.207947,-0.650534,0.000000,0.000000,0.000000,97.848698
0.324000,0.944122,0.221342,0.000000,0.613185,0.000000,0.000000,-0.789940,1.207871,-0.655319,0.000000,0.000000,0.000000,97.848018
0.324500,0.945330,0.220685,0.000000,0.651075,0.000000,0.000000,-0.759013,1.207795,-0.660104,0.000000,0.000000,0.000000,97.847339
0.325000,0.946538,0.220022,0.000000,0.687408,0.000000,0.000000,-0.726272,1.207719,-0.664889,0.000000,0.000000,0.000000,97.846659
0.325500,0.947746,0.219355,0.000000,0.722096,0.000000,0.000000,-0.691793,1.207643,-0.669673,0.000000,0.000000,0.000000,97.845980
0.326000,0.948953,0.218683,0.000000,0.755056,0.000000,0.000000,-0.655660,1.207567,-0.674457,0.000000,0.000000,0.000000,97.845300
0.326500,0.950161,0.218006,0.000000,0.786211,0.000000,0.000000,-0.617959,1.207492,-0.679240,0.000000,0.000000,0.000000,97.844621
0.327000,0.951368,0.217324,0.000000,0.815484,0.000000,0.000000,-0.578779,1.207416,-0.684022,0.000000,0.000000,0.000000,97.843941
0.327500,0.952576,0.216638,0.000000,0.842807,0.000000,0.000000,-0.538216,1.207341,-0.688804,0.000000,0.000000,0.000000,97.843262
0.328000,0.953783,0.215947,0.000000,0.868114,0.000000,0.000000,-0.496366,1.207265,-0.693586,0.000000,0.000000,0.000000,97.842582
0.328500,0.954990,0.215251,0.000000,0.891344,0.000000,0.000000,-0.453328,1.207190,-0.698367,0.000000,0.000000,0.000000,97.841903
0.329000,0.956197,0.214550,0.000000,0.912442,0.000000,0.000000,-0.409207,1.207115,-0.703147,0.000000,0.000000,0.000000,97.841223
0.329500,0.957404,0.213844,0.000000,0.931357,0.000000,0.000000,-0.364107,1.207039,-0.707927,0.000000,0.000000,0.000000,97.840544
0.330000,0.958611,0.213134,0.000000,0.948045,0.000000,0.000000,-0.318137,1.206964,-0.712706,0.000000,0.000000,0.000000,97.839865
0.330500,0.959818,0.212419,0.000000,0.962465,0.000000,0.000000,-0.271406,1.206889,-0.717485,0.000000,0.000000,0.000000,97.839185
0.331000,0.961025,0.211699,0.000000,0.974583,0.000000,0.000000,-0.224027,1.206814,-0.722263,0.000000,0.000000,0.000000,97.838506
0.331500,0.962232,0.210974,0.000000,0.984370,0.000000,0.000000,-0.176112,1.206739,-0.727041,0.000000,0.000000,0.000000,97.837826
0.332000,0.963439,0.210245,0.000000,0.991803,0.000000,0.000000,-0.127776,1.206664,-0.731818,0.000000,0.000000,0.000000,97.837147
0.332500,0.964645,0.209511,0.000000,0.996864,0.000000,0.000000,-0.079134,1.206589,-0.736595,0.000000,0.000000,0.000000,97.836467
0.333000,0.965852,0.208772,0.000000,0.999541,0.000000,0.000000,-0.030304,1.206514,-0.741371,0.000000,0.000000,0.000000,97.835788
0.333500,0.967058,0.208028,0.000000,0.999827,0.000000,0.000000,0.018598,1.206440,-0.746146,0.000000,0.000000,0.000000,97.835109
0.334000,0.968265,0.207280,0.000000,0.997722,0.000000,0.000000,0.067455,1.206365,-0.750921,0.000000,0.000000,0.000000,97.834429
0.334500,0.969471,0.206526,0.000000,0.993232,0.000000,0.000000,0.116151,1.206290,-0.755695,0.000000,0.000000,0.000000,97.833750
0.335000,0.970677,0.205768,0.000000,0.986366,0.000000,0.000000,0.164569,1.206215,-0.760469,0.000000,0.000000,0.000000,97.833070
0.335500,0.971884,0.205005,0.000000,0.977141,0.000000,0.000000,0.212593,1.206141,-0.765242,0.000000,0.000000,0.000000,97.832391
0.336000,0.973090,0.204238,0.000000,0.965580,0.000000,0.000000,0.260108,1.206066,-0.770015,0.000000,0.000000,0.000000,97.831712
0.336500,0.974296,0.203465,0.000000,0.951709,0.000000,0.000000,0.307001,1.205992,-0.774787,0.000000,0.000000,0.000000,97.831032
0.337000,0.975502,0.202688,0.000000,0.935563,0.000000,0.000000,0.353159,1.205917,-0.779559,0.000000,0.000000,0.000000,97.830353
0.337500,0.976708,0.201906,0.000000,0.917180,0.000000,0.000000,0.398472,1.205843,-0.784330,0.000000,0.000000,0.000000,97.829673
0.338000,0.977913,0.201119,0.000000,0.896604,0.000000,0.000000,0.442833,1.205769,-0.789100,0.000000,0.000000,0.000000,97.828994
0.338500,0.979119,0.200328,0.000000,0.873884,0.000000,0.000000,0.486134,1.205694,-0.793870,0.000000,0.000000,0.000000,97.828315
0.339000,0.980325,0.199532,0.000000,0.849075,0.000000,0.000000,0.528272,1.205620,-0.798639,0.000000,0.000000,0.000000,97.827635
0.339500,0.981530,0.198731,0.000000,0.822236,0.000000,0.000000,0.569147,1.205546,-0.803407,0.000000,0.000000,0.000000,97.826956
0.340000,0.982736,0.197925,0.000000,0.793430,0.000000,0.000000,0.608661,1.205472,-0.808176,0.000000,0.000000,0.000000,97.826277
0.340500,0.983941,0.197114,0.000000,0.762728,0.000000,0.000000,0.646719,1.205398,-0.812943,0.000000,0.000000,0.000000,97.825597
0.341000,0.985147,0.196299,0.000000,0.730203,0.000000,0.000000,0.683231,1.205324,-0.817710,0.000000,0.000000,0.000000,97.824918
0.341500,0.986352,0.195479,0.000000,0.695931,0.000000,0.000000,0.718108,1.205249,-0.822476,0.000000,0.000000,0.000000,97.824239
0.342000,0.987557,0.194654,0.000000,0.659996,0.000000,0.000000,0.751269,1.205175,-0.827242,0.000000,0.000000,0.000000,97.823559
0.342500,0.988762,0.193824,0.000000,0.622483,0.000000,0.000000,0.782633,1.205101,-0.832007,0.000000,0.000000,0.000000,97.822880
0.343000,0.989967,0.192990,0.000000,0.583483,0.000000,0.000000,0.812126,1.205028,-0.836771,0.000000,0.000000,0.000000,97.822201
0.343500,0.991172,0.192151,0.000000,0.543087,0.000000,0.000000,0.839676,1.204954,-0.841535,0.000000,0.000000,0.000000,97.821521
0.344000,0.992377,0.191307,0.000000,0.501393,0.000000,0.000000,0.865220,1.204880,-0.846298,0.000000,0.000000,0.000000,97.820842
0.344500,0.993582,0.190458,0.000000,0.458501,0.000000,0.000000,0.888694,1.204806,-0.851061,0.000000,0.000000,0.000000,97.820163
0.345000,0.994787,0.189605,0.000000,0.414513,0.000000,0.000000,0.910043,1.204732,-0.855823,0.000000,0.000000,0.000000,97.819483
0.345500,0.995992,0.188747,0.000000,0.369534,0.000000,0.000000,0.929217,1.204658,-0.860585,0.000000,0.000000,0.000000,97.818804
0.346000,0.997196,0.187884,0.000000,0.323672,0.000000,0.000000,0.946169,1.204585,-0.865345,0.000000,0.000000,0.000000,97.818125
0.346500,0.998401,0.187016,0.000000,0.277037,0.000000,0.000000,0.960859,1.204511,-0.870106,0.000000,0.000000,0.000000,97.817445
0.347000,0.999605,0.186143,0.000000,0.229740,0.000000,0.000000,0.973252,1.204437,-0.874865,0.000000,0.000000,0.000000,97.816766
0.347500,1.000810,0.185266,0.000000,0.181894,0.000000,0.000000,0.983318,1.204364,-0.879624,0.000000,0.000000,0.000000,97.816087
0.348000,1.002014,0.184384,0.000000,0.133613,0.000000,0.000000,0.991034,1.204290,-0.884383,0.000000,0.000000,0.000000,97.815408
0.348500,1.003218,0.183497,0.000000,0.085013,0.000000,0.000000,0.996380,1.204216,-0.889140,0.000000,0.000000,0.000000,97.814728
0.349000,1.004422,0.182606,0.000000,0.036211,0.000000,0.000000,0.999344,1.204143,-0.893898,0.000000,0.000000,0.000000,97.814049
0.349500,1.005626,0.181710,0.000000,-0.012678,0.000000,0.000000,0.999920,1.204069,-0.898654,0.000000,0.000000,0.000000,97.813370
0.350000,1.006830,0.180809,0.000000,-0.061536,0.000000,0.000000,0.998105,1.203996,-0.903410,0.000000,0.000000,0.000000,97.812691
0.350500,1.008034,0.179903,0.000000,-0.110247,0.000000,0.000000,0.993904,1.203922,-0.908165,0.000000,0.000000,0.000000,97.812011
0.351000,1.009238,0.178992,0.000000,-0.158694,0.000000,0.000000,0.987328,1.203849,-0.912920,0.000000,0.000000,0.000000,97.811332
0.351500,1.010442,0.178077,0.000000,-0.206761,0.000000,0.000000,0.978391,1.203776,-0.917674,0.000000,0.000000,0.000000,97.810653
